State,Year,Indicator,Value
WV,2022,"Synthetic opioids, excl. methadone and rehabilitory compounds","1,172"
WV,2022,Methadone (T40.3),26
WV,2022,Psychostimulants with abuse potential (T43.6),761
WV,2022,"Opioids (T40.0-T40.4,T40.6)","1,147"
WV,2022,Other natural & semi-synthetic opioids,208
WV,2022,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,140"
WV,2022,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",199
WV,2022,Cocaine,158
WV,2022,Psychostimulants with abuse potential (T43.6),734
WV,2022,Methadone (T40.3),25
WV,2022,"Opioids (T40.0-T40.4,T40.6)","1,113"
WV,2022,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",177
WV,2022,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,103"
WV,2022,"Opioids (T40.0-T40.4,T40.6)","1,225"
WV,2022,Psychostimulants with abuse potential (T43.6),830
WV,2022,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,218"
WV,2022,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",231
WV,2022,Methadone (T40.3),28
WV,2022,"Opioids (T40.0-T40.4,T40.6)","1,228"
WV,2022,Psychostimulants with abuse potential (T43.6),833
WV,2022,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,222"
WV,2022,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",230
WV,2022,Number of Drug Overdose Deaths,"1,474"
WV,2022,Methadone (T40.3),26
WV,2022,Psychostimulants with abuse potential (T43.6),761
WV,2022,"Opioids (T40.0-T40.4,T40.6)","1,146"
WV,2022,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,136"
WV,2022,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",189
WV,2022,Number of Deaths,"29,372"
WV,2022,Methadone (T40.3),28
WV,2022,Psychostimulants with abuse potential (T43.6),754
WV,2022,"Opioids (T40.0-T40.4,T40.6)","1,131"
WV,2022,Methadone (T40.3),27
WV,2022,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,122"
WV,2022,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",187
WY,2021,Heroin ,16
WV,2022,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,190"
WV,2022,Methadone (T40.3),25
WV,2022,"Opioids (T40.0-T40.4,T40.6)","1,197"
WV,2022,Psychostimulants with abuse potential (T43.6),811
WV,2022,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",212
WV,2022,Methadone (T40.3),26
WV,2022,Psychostimulants with abuse potential (T43.6),746
WV,2022,"Opioids (T40.0-T40.4,T40.6)","1,138"
WV,2022,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",197
WV,2022,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,130"
WV,2022,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,080"
WV,2022,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",179
WV,2022,"Opioids (T40.0-T40.4,T40.6)","1,092"
WV,2022,Psychostimulants with abuse potential (T43.6),707
WV,2022,Methadone (T40.3),29
WV,2022,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,074"
WV,2022,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",172
WV,2022,"Opioids (T40.0-T40.4,T40.6)","1,084"
WV,2022,Methadone (T40.3),26
WV,2022,Psychostimulants with abuse potential (T43.6),711
WY,2015,Number of Deaths,"4,526"
WY,2015,Number of Drug Overdose Deaths,112
WY,2016,Number of Deaths,"4,454"
WY,2016,Number of Drug Overdose Deaths,101
WY,2017,Psychostimulants with abuse potential (T43.6),16
WY,2017,"Opioids (T40.0-T40.4,T40.6)",53
WY,2017,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",36
WY,2017,Other natural & semi-synthetic opioids,31
WY,2017,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",31
WY,2017,"Synthetic opioids, excl. methadone and rehabilitory compounds",15
WY,2017,"Opioids (T40.0-T40.4,T40.6)",42
WY,2017,Psychostimulants with abuse potential (T43.6),15
WY,2017,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",34
WY,2017,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2017,Psychostimulants with abuse potential (T43.6),19
WY,2017,"Opioids (T40.0-T40.4,T40.6)",44
WY,2017,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",31
WY,2017,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",40
WY,2017,Number of Drug Overdose Deaths,91
WY,2017,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",32
WY,2017,"Opioids (T40.0-T40.4,T40.6)",41
WY,2017,Psychostimulants with abuse potential (T43.6),14
WY,2017,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",26
WY,2017,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2017,Psychostimulants with abuse potential (T43.6),12
WY,2017,"Opioids (T40.0-T40.4,T40.6)",45
WY,2017,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",34
WY,2017,Number of Deaths,"4,383"
WY,2017,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",31
WY,2017,Psychostimulants with abuse potential (T43.6),16
WY,2017,"Opioids (T40.0-T40.4,T40.6)",50
WY,2017,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",36
WY,2017,Psychostimulants with abuse potential (T43.6),20
WY,2017,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",42
WY,2017,"Opioids (T40.0-T40.4,T40.6)",45
WY,2017,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",32
WY,2017,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",38
WY,2017,Psychostimulants with abuse potential (T43.6),16
WY,2017,"Opioids (T40.0-T40.4,T40.6)",44
WY,2017,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30
WY,2017,"Opioids (T40.0-T40.4,T40.6)",40
WY,2017,Psychostimulants with abuse potential (T43.6),15
WY,2017,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27
WY,2017,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",33
WY,2018,Other natural & semi-synthetic opioids,31
WY,2018,Psychostimulants with abuse potential (T43.6),20
WY,2018,"Synthetic opioids, excl. methadone and rehabilitory compounds",14
WY,2018,"Opioids (T40.0-T40.4,T40.6)",43
WY,2018,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",32
WY,2018,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",40
WY,2018,"Opioids (T40.0-T40.4,T40.6)",43
WY,2018,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30
WY,2018,Psychostimulants with abuse potential (T43.6),21
WY,2018,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",39
WY,2018,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",36
WY,2018,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29
WY,2018,Psychostimulants with abuse potential (T43.6),19
WY,2018,"Opioids (T40.0-T40.4,T40.6)",41
WY,2018,Number of Deaths,"4,664"
WY,2018,Psychostimulants with abuse potential (T43.6),19
WY,2018,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",37
WY,2018,"Opioids (T40.0-T40.4,T40.6)",40
WY,2018,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2018,Psychostimulants with abuse potential (T43.6),19
WY,2018,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",37
WY,2018,"Opioids (T40.0-T40.4,T40.6)",40
WY,2018,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2018,Psychostimulants with abuse potential (T43.6),20
WY,2018,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29
WY,2018,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",36
WY,2018,"Opioids (T40.0-T40.4,T40.6)",40
WY,2018,Psychostimulants with abuse potential (T43.6),21
WY,2018,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",31
WY,2018,"Opioids (T40.0-T40.4,T40.6)",41
WY,2018,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",37
WY,2018,Psychostimulants with abuse potential (T43.6),20
WY,2018,"Opioids (T40.0-T40.4,T40.6)",40
WY,2018,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",37
WY,2018,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29
WY,2018,Psychostimulants with abuse potential (T43.6),21
WY,2018,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",38
WY,2018,"Opioids (T40.0-T40.4,T40.6)",42
WY,2018,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30
WY,2018,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",34
WY,2018,Psychostimulants with abuse potential (T43.6),17
WY,2018,"Opioids (T40.0-T40.4,T40.6)",39
WY,2018,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27
WY,2018,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",37
WY,2018,Psychostimulants with abuse potential (T43.6),21
WY,2018,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29
WY,2018,"Opioids (T40.0-T40.4,T40.6)",42
WY,2018,Psychostimulants with abuse potential (T43.6),21
WY,2018,Number of Drug Overdose Deaths,68
WY,2018,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",41
WY,2018,"Opioids (T40.0-T40.4,T40.6)",46
WY,2018,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",32
WY,2019,"Opioids (T40.0-T40.4,T40.6)",42
WY,2019,Psychostimulants with abuse potential (T43.6),17
WY,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2019,"Synthetic opioids, excl. methadone and rehabilitory compounds",16
WY,2019,Other natural & semi-synthetic opioids,31
WY,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",37
WY,2019,Psychostimulants with abuse potential (T43.6),22
WY,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",31
WY,2019,"Opioids (T40.0-T40.4,T40.6)",43
WY,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",37
WY,2019,Psychostimulants with abuse potential (T43.6),23
WY,2019,"Opioids (T40.0-T40.4,T40.6)",43
WY,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",38
WY,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",26
WY,2019,Psychostimulants with abuse potential (T43.6),15
WY,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30
WY,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",38
WY,2019,"Opioids (T40.0-T40.4,T40.6)",42
WY,2019,Psychostimulants with abuse potential (T43.6),17
WY,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",36
WY,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2019,"Opioids (T40.0-T40.4,T40.6)",41
WY,2019,Number of Drug Overdose Deaths,74
WY,2019,"Opioids (T40.0-T40.4,T40.6)",45
WY,2019,Psychostimulants with abuse potential (T43.6),23
WY,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",31
WY,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",39
WY,2019,"Opioids (T40.0-T40.4,T40.6)",45
WY,2019,Psychostimulants with abuse potential (T43.6),20
WY,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",31
WY,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",39
WY,2019,Psychostimulants with abuse potential (T43.6),16
WY,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",42
WY,2019,"Opioids (T40.0-T40.4,T40.6)",46
WY,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",32
WY,2019,Psychostimulants with abuse potential (T43.6),17
WY,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",37
WY,2019,"Opioids (T40.0-T40.4,T40.6)",41
WY,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29
WY,2019,Psychostimulants with abuse potential (T43.6),23
WY,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",34
WY,2019,"Opioids (T40.0-T40.4,T40.6)",39
WY,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",26
WY,2019,Psychostimulants with abuse potential (T43.6),22
WY,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2019,"Opioids (T40.0-T40.4,T40.6)",40
WY,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",35
WY,2019,Number of Deaths,"4,717"
WY,2019,Psychostimulants with abuse potential (T43.6),21
WY,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30
WY,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",36
WY,2019,"Opioids (T40.0-T40.4,T40.6)",41
WY,2020,Psychostimulants with abuse potential (T43.6),25
WY,2020,"Synthetic opioids, excl. methadone and rehabilitory compounds",29
WY,2020,"Opioids (T40.0-T40.4,T40.6)",46
WY,2020,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",42
WY,2020,Other natural & semi-synthetic opioids,29
WY,2020,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2020,Psychostimulants with abuse potential (T43.6),26
WY,2020,"Opioids (T40.0-T40.4,T40.6)",54
WY,2020,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",47
WY,2020,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27
WY,2020,"Opioids (T40.0-T40.4,T40.6)",60
WY,2020,Psychostimulants with abuse potential (T43.6),32
WY,2020,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30
WY,2020,Number of Deaths,"5,527"
WY,2020,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",51
WY,2020,Psychostimulants with abuse potential (T43.6),24
WY,2020,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",41
WY,2020,"Opioids (T40.0-T40.4,T40.6)",46
WY,2020,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27
WY,2020,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",42
WY,2020,Psychostimulants with abuse potential (T43.6),23
WY,2020,"Opioids (T40.0-T40.4,T40.6)",47
WY,2020,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2020,Psychostimulants with abuse potential (T43.6),25
WY,2020,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30
WY,2020,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48
WY,2020,"Opioids (T40.0-T40.4,T40.6)",55
WY,2020,"Opioids (T40.0-T40.4,T40.6)",51
WY,2020,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",46
WY,2020,Psychostimulants with abuse potential (T43.6),25
WY,2020,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2020,Psychostimulants with abuse potential (T43.6),25
WY,2020,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",40
WY,2020,"Opioids (T40.0-T40.4,T40.6)",45
WY,2020,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27
WY,2020,"Opioids (T40.0-T40.4,T40.6)",51
WY,2020,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29
WY,2020,Psychostimulants with abuse potential (T43.6),26
WY,2020,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",46
WY,2020,Number of Drug Overdose Deaths,109
WY,2020,"Opioids (T40.0-T40.4,T40.6)",63
WY,2020,Psychostimulants with abuse potential (T43.6),35
WY,2020,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",53
WY,2020,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30
WY,2020,Psychostimulants with abuse potential (T43.6),33
WY,2020,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",50
WY,2020,"Opioids (T40.0-T40.4,T40.6)",60
WY,2020,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27
WY,2020,Psychostimulants with abuse potential (T43.6),32
WY,2020,"Opioids (T40.0-T40.4,T40.6)",59
WY,2020,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2020,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",51
WY,2021,Psychostimulants with abuse potential (T43.6),33
WY,2021,"Opioids (T40.0-T40.4,T40.6)",62
WY,2021,Other natural & semi-synthetic opioids,29
WY,2021,"Synthetic opioids, excl. methadone and rehabilitory compounds",36
WY,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",50
WY,2022,Heroin ,12
WY,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",26
WY,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",53
WY,2021,Psychostimulants with abuse potential (T43.6),38
WY,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",27
WY,2021,"Opioids (T40.0-T40.4,T40.6)",61
WY,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",57
WY,2021,"Opioids (T40.0-T40.4,T40.6)",62
WY,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",26
WY,2021,Psychostimulants with abuse potential (T43.6),43
WY,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29
WY,2021,"Opioids (T40.0-T40.4,T40.6)",61
WY,2021,Psychostimulants with abuse potential (T43.6),33
WY,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",51
WY,2021,"Opioids (T40.0-T40.4,T40.6)",58
WY,2021,Psychostimulants with abuse potential (T43.6),32
WY,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48
WY,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29
WY,2021,"Opioids (T40.0-T40.4,T40.6)",59
WY,2021,Psychostimulants with abuse potential (T43.6),35
WY,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",51
WY,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",26
WY,2021,"Opioids (T40.0-T40.4,T40.6)",62
WY,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",52
WY,2021,Number of Drug Overdose Deaths,105
WY,2021,Psychostimulants with abuse potential (T43.6),37
WY,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2021,"Opioids (T40.0-T40.4,T40.6)",57
WY,2021,Psychostimulants with abuse potential (T43.6),33
WY,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48
WY,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",25
WY,2021,Psychostimulants with abuse potential (T43.6),34
WY,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",52
WY,2021,"Opioids (T40.0-T40.4,T40.6)",64
WY,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2021,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",28
WY,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",57
WY,2021,"Opioids (T40.0-T40.4,T40.6)",62
WY,2021,Psychostimulants with abuse potential (T43.6),37
WY,2021,Number of Deaths,"6,074"
WY,2021,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",56
